station,time,latitude,longitude,year,quarter,biomass,biomass_se,area,area_se,passes,passes5,passes7,passes8,passes6,proccessed_flag,ID,asset
191843,2018-02-15,34.4676139792244,-120.286739896156,2018,1,141.0,141.0,17.0,17.0,9,0,4,5,-32767,1,12440,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191849,2018-02-15,34.4654619518206,-120.286328994872,2018,1,154.0,154.0,19.0,19.0,9,0,4,5,-32767,1,12441,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191850,2018-02-15,34.4657320525553,-120.286339591959,2018,1,95.0,95.0,10.0,10.0,9,0,4,5,-32767,1,12442,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191852,2018-02-15,34.4662722539804,-120.286360786555,2018,1,134.0,134.0,16.0,16.0,9,0,4,5,-32767,1,12443,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191853,2018-02-15,34.4665423546707,-120.286371384065,2018,1,115.0,115.0,13.0,13.0,9,0,4,5,-32767,1,12444,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191856,2018-02-15,34.4673526566528,-120.28640317744,2018,1,115.0,115.0,13.0,13.0,9,0,4,5,-32767,1,12445,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191857,2018-02-15,34.4676227572838,-120.286413775514,2018,1,167.0,167.0,21.0,21.0,9,0,4,5,-32767,1,12446,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191858,2018-02-15,34.4678928579001,-120.286424373729,2018,1,154.0,154.0,19.0,19.0,9,0,4,5,-32767,1,12447,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191861,2018-02-15,34.4652006274688,-120.285992286567,2018,1,128.0,128.0,15.0,15.0,9,0,4,5,-32767,1,12448,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191862,2018-02-15,34.4654707283066,-120.286002882465,2018,1,642.0,264.0,80.0,33.0,9,0,4,5,-32767,1,12449,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191863,2018-02-15,34.4657408291295,-120.286013478505,2018,1,262.0,174.0,31.0,21.0,9,0,4,5,-32767,1,12450,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191864,2018-02-15,34.4660109299376,-120.286024074685,2018,1,115.0,115.0,13.0,13.0,9,0,4,5,-32767,1,12451,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191869,2018-02-15,34.4673614337559,-120.286077057704,2018,1,128.0,128.0,15.0,15.0,9,0,4,5,-32767,1,12452,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191870,2018-02-15,34.4676315344751,-120.286087654731,2018,1,134.0,134.0,16.0,16.0,9,0,4,5,-32767,1,12453,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191871,2018-02-15,34.4679016351795,-120.286098251899,2018,1,128.0,128.0,15.0,15.0,9,0,4,5,-32767,1,12454,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191875,2018-02-15,34.4652094029986,-120.285666175066,2018,1,108.0,108.0,12.0,12.0,9,0,4,5,-32767,1,12455,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191876,2018-02-15,34.4654795039245,-120.285676769917,2018,1,528.0,271.0,67.0,35.0,9,0,4,5,-32767,1,12456,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191877,2018-02-15,34.4657496048356,-120.28568736491,2018,1,121.0,121.0,14.0,14.0,9,0,4,5,-32767,1,12457,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191878,2018-02-15,34.4660197057318,-120.285697960044,2018,1,249.0,166.0,29.0,19.0,9,0,4,5,-32767,1,12458,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191885,2018-02-15,34.4679104115908,-120.285772129928,2018,1,154.0,154.0,19.0,19.0,9,0,4,5,-32767,1,12459,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191888,2018-02-15,34.4654882786744,-120.285350657229,2018,1,134.0,134.0,16.0,16.0,9,0,4,5,-32767,1,12460,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191889,2018-02-15,34.4657583796736,-120.285361251174,2018,1,148.0,148.0,18.0,18.0,9,0,4,5,-32767,1,12461,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191891,2018-02-15,34.4662985816275,-120.285382439489,2018,1,128.0,128.0,15.0,15.0,9,0,4,5,-32767,1,12462,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191900,2018-02-15,34.4657671536435,-120.285035137297,2018,1,174.0,174.0,22.0,22.0,9,0,4,5,-32767,1,12463,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191902,2018-02-15,34.4663073557737,-120.285056323518,2018,1,360.0,242.0,46.0,31.0,9,0,4,5,-32767,1,12464,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191909,2018-02-15,34.4655058255699,-120.284698431428,2018,1,148.0,148.0,18.0,18.0,9,0,4,5,-32767,1,12465,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191910,2018-02-15,34.4657759267453,-120.284709023279,2018,1,341.0,232.0,43.0,30.0,9,0,4,5,-32767,1,12466,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191911,2018-02-15,34.466046027906,-120.284719615272,2018,1,154.0,154.0,19.0,19.0,9,0,4,5,-32767,1,12467,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191918,2018-02-15,34.4652444964371,-120.284361727652,2018,1,141.0,141.0,17.0,17.0,9,0,4,5,-32767,1,12468,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191919,2018-02-15,34.4655145977155,-120.284372318316,2018,1,430.0,218.0,52.0,27.0,9,0,4,5,-32767,1,12469,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191920,2018-02-15,34.4657846989791,-120.284382909121,2018,1,269.0,178.0,32.0,21.0,9,0,4,5,-32767,1,12470,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191926,2018-02-15,34.4652532676266,-120.284035615446,2018,1,223.0,148.0,25.0,17.0,9,0,4,5,-32767,1,12471,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191930,2018-02-15,34.4663336730037,-120.284077974759,2018,1,174.0,174.0,22.0,22.0,9,0,4,5,-32767,1,12472,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191936,2018-02-15,34.4660723422673,-120.283741269232,2018,1,108.0,108.0,12.0,12.0,9,0,4,5,-32767,1,12473,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
191937,2018-02-15,34.4663424436774,-120.283751858224,2018,1,514.0,266.0,65.0,34.0,9,0,4,5,-32767,1,12474,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
202182,2018-02-15,34.4679288455357,-120.244637781922,2018,1,1105.0,1105.0,129.0,129.0,7,0,2,5,-32767,1,12622,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
221798,2018-02-15,34.4681240630227,-120.185879772834,2018,1,156.0,156.0,18.0,18.0,7,0,2,5,-32767,1,12978,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
221799,2018-02-15,34.4683941904986,-120.18589004737,2018,1,190.0,190.0,23.0,23.0,7,0,2,5,-32767,1,12979,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
221883,2018-02-15,34.4684026996469,-120.185563891134,2018,1,447.0,220.0,53.0,26.0,8,0,3,5,-32767,1,12989,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227396,2018-02-15,34.4718235116177,-120.147494035613,2018,1,1277.0,335.0,168.0,45.0,9,0,4,5,-32767,1,13136,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227397,2018-02-15,34.4720936489739,-120.147504187881,2018,1,528.0,277.0,67.0,36.0,9,0,4,5,-32767,1,13137,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227411,2018-02-15,34.4715617815852,-120.147157702821,2018,1,195.0,195.0,25.0,25.0,8,0,3,5,-32767,1,13138,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227412,2018-02-15,34.4718319190404,-120.147167853906,2018,1,1271.0,328.0,167.0,44.0,9,0,4,5,-32767,1,13139,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227413,2018-02-15,34.4721020564811,-120.147178005126,2018,1,328.0,218.0,41.0,27.0,9,0,4,5,-32767,1,13140,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227431,2018-02-15,34.4715701880548,-120.146831522027,2018,1,254.0,254.0,34.0,34.0,8,0,3,5,-32767,1,13141,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227432,2018-02-15,34.4718403255945,-120.146841672064,2018,1,1784.0,381.0,241.0,53.0,9,0,4,5,-32767,1,13142,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227433,2018-02-15,34.4721104631196,-120.146851822236,2018,1,649.0,269.0,81.0,34.0,9,0,4,5,-32767,1,13143,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227448,2018-02-15,34.4715785936558,-120.146505341098,2018,1,129.0,129.0,15.0,15.0,8,0,3,5,-32767,1,13144,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227449,2018-02-15,34.4718487312799,-120.146515490087,2018,1,1951.0,318.0,262.0,45.0,9,0,4,5,-32767,1,13145,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227450,2018-02-15,34.4721188688895,-120.146525639212,2018,1,521.0,261.0,66.0,33.0,9,0,4,5,-32767,1,13146,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227470,2018-02-15,34.4718571360967,-120.146189307975,2018,1,334.0,222.0,42.0,28.0,9,0,4,5,-32767,1,13147,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227543,2018-02-15,34.4718907466768,-120.144884578177,2018,1,619.0,315.0,81.0,42.0,9,0,4,5,-32767,1,13158,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
227560,2018-02-15,34.4718991471502,-120.144558395389,2018,1,406.0,269.0,53.0,35.0,9,0,4,5,-32767,1,13162,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228440,2018-02-15,34.4684524714449,-120.131369574565,2018,1,730.0,284.0,91.0,36.0,8,0,3,5,-32767,1,13199,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228441,2018-02-15,34.4687226131329,-120.131379673603,2018,1,884.0,352.0,115.0,47.0,8,0,3,5,-32767,1,13200,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228442,2018-02-15,34.4689927548064,-120.131389772775,2018,1,129.0,129.0,15.0,15.0,8,0,3,5,-32767,1,13201,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228501,2018-02-15,34.468460835125,-120.131043400923,2018,1,523.0,347.0,70.0,46.0,8,0,3,5,-32767,1,13206,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228502,2018-02-15,34.468730976897,-120.131053498913,2018,1,2712.0,592.0,379.0,87.0,8,0,3,5,-32767,1,13207,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228503,2018-02-15,34.4690011186546,-120.131063597038,2018,1,2083.0,559.0,288.0,80.0,8,0,3,5,-32767,1,13208,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228504,2018-02-15,34.4692712603975,-120.131073695297,2018,1,195.0,195.0,25.0,25.0,8,0,3,5,-32767,1,13209,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228506,2018-02-15,34.4698115438397,-120.131093892219,2018,1,662.0,264.0,83.0,33.0,9,0,4,5,-32767,1,13210,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228507,2018-02-15,34.470081685539,-120.131103990881,2018,1,321.0,214.0,40.0,27.0,9,0,4,5,-32767,1,13211,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228556,2018-02-15,34.4684691979365,-120.130717227147,2018,1,222.0,145.0,24.0,15.0,8,0,3,5,-32767,1,13216,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228557,2018-02-15,34.4687393397926,-120.130727324089,2018,1,2039.0,561.0,281.0,81.0,8,0,3,5,-32767,1,13217,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228558,2018-02-15,34.4690094816341,-120.130737421166,2018,1,3116.0,642.0,441.0,95.0,8,0,3,5,-32767,1,13218,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228559,2018-02-15,34.469279623461,-120.130747518378,2018,1,1734.0,516.0,240.0,72.0,8,0,3,5,-32767,1,13219,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228560,2018-02-15,34.4695497652735,-120.130757615724,2018,1,1329.0,346.0,176.0,46.0,9,0,4,5,-32767,1,13220,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228561,2018-02-15,34.4698199070713,-120.130767713204,2018,1,1012.0,325.0,132.0,43.0,9,0,4,5,-32767,1,13221,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228615,2018-02-15,34.4687477018195,-120.130401149131,2018,1,317.0,210.0,38.0,26.0,8,0,3,5,-32767,1,13226,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228616,2018-02-15,34.469017843745,-120.13041124516,2018,1,674.0,338.0,88.0,44.0,8,0,3,5,-32767,1,13227,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228617,2018-02-15,34.469287985656,-120.130421341324,2018,1,608.0,298.0,78.0,38.0,8,0,3,5,-32767,1,13228,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228618,2018-02-15,34.4695581275524,-120.130431437622,2018,1,315.0,209.0,39.0,26.0,9,0,4,5,-32767,1,13229,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228679,2018-02-15,34.4698366309285,-120.13011535477,2018,1,108.0,108.0,12.0,12.0,9,0,4,5,-32767,1,13232,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228680,2018-02-15,34.4701067728798,-120.130125450289,2018,1,334.0,226.0,42.0,29.0,9,0,4,5,-32767,1,13233,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228681,2018-02-15,34.4703769148165,-120.130135545942,2018,1,295.0,195.0,36.0,24.0,9,0,4,5,-32767,1,13234,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228741,2018-02-15,34.4693047074399,-120.129768986813,2018,1,289.0,191.0,35.0,23.0,9,0,4,5,-32767,1,13240,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228742,2018-02-15,34.4695748495043,-120.129779081015,2018,1,740.0,298.0,95.0,38.0,9,0,4,5,-32767,1,13241,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228743,2018-02-15,34.4698449915541,-120.129789175352,2018,1,1525.0,415.0,206.0,57.0,9,0,4,5,-32767,1,13242,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228744,2018-02-15,34.4701151335894,-120.129799269823,2018,1,864.0,346.0,114.0,46.0,9,0,4,5,-32767,1,13243,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228807,2018-02-15,34.4690429248659,-120.129432716336,2018,1,1860.0,296.0,249.0,41.0,8,0,3,5,-32767,1,13250,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228808,2018-02-15,34.4693130670288,-120.129442809356,2018,1,2464.0,186.0,336.0,29.0,9,0,4,5,-32767,1,13251,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228809,2018-02-15,34.4695832091772,-120.12945290251,2018,1,3235.0,286.0,454.0,44.0,9,0,4,5,-32767,1,13252,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228810,2018-02-15,34.469853351311,-120.129462995799,2018,1,2819.0,432.0,395.0,62.0,9,0,4,5,-32767,1,13253,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228811,2018-02-15,34.4701234934303,-120.129473089222,2018,1,154.0,154.0,19.0,19.0,9,0,4,5,-32767,1,13254,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228880,2018-02-15,34.4687811412409,-120.129096447954,2018,1,1661.0,276.0,218.0,38.0,8,0,3,5,-32767,1,13265,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228881,2018-02-15,34.4690512835023,-120.129106539792,2018,1,3811.0,344.0,542.0,53.0,8,0,3,5,-32767,1,13266,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228882,2018-02-15,34.4693214257492,-120.129116631764,2018,1,3796.0,300.0,540.0,46.0,9,0,4,5,-32767,1,13267,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228883,2018-02-15,34.4695915679816,-120.129126723871,2018,1,3724.0,330.0,529.0,50.0,9,0,4,5,-32767,1,13268,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228884,2018-02-15,34.4698617101993,-120.129136816112,2018,1,2199.0,339.0,300.0,48.0,9,0,4,5,-32767,1,13269,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228956,2018-02-15,34.4687894989246,-120.128770272324,2018,1,1852.0,314.0,248.0,44.0,8,0,3,5,-32767,1,13281,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228957,2018-02-15,34.46905964127,-120.128780363114,2018,1,3973.0,308.0,567.0,47.0,8,0,3,5,-32767,1,13282,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228958,2018-02-15,34.4693297836009,-120.128790454039,2018,1,4371.0,388.0,628.0,59.0,9,0,4,5,-32767,1,13283,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228959,2018-02-15,34.4695999259172,-120.128800545097,2018,1,3169.0,292.0,444.0,45.0,9,0,4,5,-32767,1,13284,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
228960,2018-02-15,34.4698700682189,-120.128810636291,2018,1,469.0,235.0,58.0,29.0,9,0,4,5,-32767,1,13285,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
229030,2018-02-15,34.4685277132959,-120.128434006951,2018,1,173.0,173.0,21.0,21.0,8,0,3,5,-32767,1,13295,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
229031,2018-02-15,34.4687978557398,-120.128444096559,2018,1,2271.0,389.0,312.0,55.0,8,0,3,5,-32767,1,13296,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
229032,2018-02-15,34.4690679981692,-120.128454186302,2018,1,3933.0,391.0,561.0,60.0,9,0,4,5,-32767,1,13297,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
229033,2018-02-15,34.469338140584,-120.128464276178,2018,1,3835.0,375.0,546.0,57.0,9,0,4,5,-32767,1,13298,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
229034,2018-02-15,34.4696082829842,-120.12847436619,2018,1,1869.0,398.0,254.0,56.0,9,0,4,5,-32767,1,13299,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
229105,2018-02-15,34.4685360691585,-120.1281078321,2018,1,1102.0,345.0,143.0,46.0,8,0,3,5,-32767,1,13306,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
229106,2018-02-15,34.4688062116863,-120.12811792066,2018,1,3348.0,281.0,471.0,43.0,8,0,3,5,-32767,1,13307,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
229107,2018-02-15,34.4690763541996,-120.128128009355,2018,1,3862.0,321.0,550.0,49.0,9,0,4,5,-32767,1,13308,S2B_MSIL2A_20180216T184429_R070_T11SKU_20201013T220824
