station,time,latitude,longitude,year,quarter,biomass,biomass_se,area,area_se,passes,passes5,passes7,passes8,passes6,proccessed_flag,ID,asset
334202,2018-02-15,33.5647229493751,-117.838635054211,2018,1,149.0,149.0,20.0,20.0,14,0,7,7,-32767,1,34782,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334203,2018-02-15,33.5649935070178,-117.838637669775,2018,1,268.0,191.0,35.0,25.0,13,0,7,6,-32767,1,34783,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334204,2018-02-15,33.5652640646486,-117.838640285373,2018,1,160.0,160.0,21.0,21.0,12,0,6,6,-32767,1,34784,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334205,2018-02-15,33.5655346222673,-117.838642901006,2018,1,141.0,141.0,19.0,19.0,14,0,7,7,-32767,1,34785,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334206,2018-02-15,33.5636429078056,-117.838301411584,2018,1,436.0,223.0,56.0,30.0,15,0,8,7,-32767,1,34786,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334207,2018-02-15,33.5639134655188,-117.838304026,2018,1,843.0,271.0,110.0,37.0,15,0,8,7,-32767,1,34787,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334208,2018-02-15,33.5641840232199,-117.838306640451,2018,1,655.0,275.0,86.0,37.0,14,0,7,7,-32767,1,34788,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334209,2018-02-15,33.564454580909,-117.838309254937,2018,1,373.0,204.0,48.0,27.0,14,0,7,7,-32767,1,34789,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334210,2018-02-15,33.5647251385861,-117.838311869457,2018,1,183.0,183.0,25.0,25.0,14,0,7,7,-32767,1,34790,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334211,2018-02-15,33.5649956962512,-117.838314484013,2018,1,447.0,260.0,59.0,35.0,13,0,7,6,-32767,1,34791,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334212,2018-02-15,33.5652662539042,-117.838317098604,2018,1,454.0,260.0,59.0,35.0,12,0,6,6,-32767,1,34792,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334213,2018-02-15,33.5655368115453,-117.838319713229,2018,1,240.0,167.0,31.0,22.0,14,0,7,7,-32767,1,34793,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334214,2018-02-15,33.5633745383363,-117.837975617452,2018,1,115.0,115.0,13.0,13.0,9,0,5,4,-32767,1,34794,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334215,2018-02-15,33.5636450960838,-117.837978230826,2018,1,859.0,288.0,112.0,40.0,15,0,8,7,-32767,1,34795,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334216,2018-02-15,33.5639156538193,-117.837980844234,2018,1,550.0,262.0,73.0,36.0,15,0,8,7,-32767,1,34796,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334217,2018-02-15,33.5641862115427,-117.837983457677,2018,1,465.0,267.0,62.0,37.0,14,0,7,7,-32767,1,34797,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334218,2018-02-15,33.5644567692542,-117.837986071156,2018,1,423.0,242.0,56.0,33.0,14,0,7,7,-32767,1,34798,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334219,2018-02-15,33.5647273269536,-117.837988684669,2018,1,244.0,176.0,32.0,23.0,14,0,7,7,-32767,1,34799,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334220,2018-02-15,33.5649978846409,-117.837991298217,2018,1,374.0,215.0,48.0,28.0,13,0,7,6,-32767,1,34800,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334221,2018-02-15,33.5652684423163,-117.837993911799,2018,1,174.0,174.0,23.0,23.0,12,0,6,6,-32767,1,34801,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334222,2018-02-15,33.5655389999796,-117.837996525417,2018,1,149.0,149.0,20.0,20.0,14,0,7,7,-32767,1,34802,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334223,2018-02-15,33.5633767257487,-117.837652437667,2018,1,248.0,172.0,32.0,23.0,15,0,8,7,-32767,1,34803,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334224,2018-02-15,33.5636472835185,-117.837655050033,2018,1,360.0,197.0,47.0,26.0,15,0,8,7,-32767,1,34804,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334225,2018-02-15,33.5639178412762,-117.837657662433,2018,1,411.0,224.0,55.0,30.0,15,0,8,7,-32767,1,34805,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334226,2018-02-15,33.564188399022,-117.837660274869,2018,1,469.0,261.0,63.0,35.0,14,0,7,7,-32767,1,34806,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334227,2018-02-15,33.5644589567557,-117.837662887339,2018,1,356.0,198.0,46.0,26.0,14,0,7,7,-32767,1,34807,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334228,2018-02-15,33.5647295144774,-117.837665499845,2018,1,112.0,112.0,14.0,14.0,14,0,7,7,-32767,1,34808,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334230,2018-02-15,33.5631083545133,-117.837326646523,2018,1,270.0,270.0,35.0,35.0,6,0,3,3,-32767,1,34809,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334231,2018-02-15,33.5633789123174,-117.837329257846,2018,1,163.0,163.0,22.0,22.0,15,0,8,7,-32767,1,34810,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334232,2018-02-15,33.5636494701095,-117.837331869205,2018,1,379.0,215.0,50.0,29.0,15,0,8,7,-32767,1,34811,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334233,2018-02-15,33.5639200278895,-117.837334480598,2018,1,381.0,209.0,50.0,27.0,14,0,7,7,-32767,1,34812,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334234,2018-02-15,33.5641905856575,-117.837337092026,2018,1,257.0,181.0,33.0,24.0,14,0,7,7,-32767,1,34813,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334239,2018-02-15,33.5633810980425,-117.837006077991,2018,1,128.0,128.0,17.0,17.0,15,0,8,7,-32767,1,34814,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334240,2018-02-15,33.5636516558569,-117.837008688342,2018,1,519.0,248.0,68.0,34.0,15,0,8,7,-32767,1,34815,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334241,2018-02-15,33.5639222136592,-117.837011298727,2018,1,373.0,200.0,48.0,26.0,14,0,7,7,-32767,1,34816,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334249,2018-02-15,33.5636538407607,-117.836685507444,2018,1,108.0,108.0,14.0,14.0,15,0,8,7,-32767,1,34817,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334257,2018-02-15,33.563385466962,-117.836359718176,2018,1,108.0,108.0,14.0,14.0,15,0,8,7,-32767,1,34818,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334293,2018-02-15,33.56312799547,-117.834418035639,2018,1,100.0,100.0,13.0,13.0,15,0,8,7,-32767,1,34819,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334299,2018-02-15,33.5631301735806,-117.834094856478,2018,1,96.0,96.0,12.0,12.0,15,0,8,7,-32767,1,34820,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334306,2018-02-15,33.5628639691882,-117.833445898854,2018,1,143.0,143.0,19.0,19.0,15,0,8,7,-32767,1,34821,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334314,2018-02-15,33.5628661447459,-117.833122720597,2018,1,414.0,233.0,55.0,31.0,15,0,8,7,-32767,1,34822,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334315,2018-02-15,33.5631367028509,-117.833125318787,2018,1,132.0,132.0,17.0,17.0,15,0,8,7,-32767,1,34823,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334357,2018-02-15,33.5473428574025,-117.80744550906,2018,1,897.0,452.0,125.0,65.0,13,0,4,9,-32767,1,34824,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334358,2018-02-15,33.5476134179287,-117.807448025699,2018,1,1392.0,605.0,197.0,88.0,13,0,4,9,-32767,1,34825,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334368,2018-02-15,33.5451931016257,-117.805163574826,2018,1,210.0,210.0,29.0,29.0,15,0,8,7,-32767,1,34826,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334369,2018-02-15,33.5454636623981,-117.80516608415,2018,1,350.0,244.0,48.0,34.0,16,0,8,8,-32767,1,34827,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334375,2018-02-15,33.5449246415713,-117.804837951791,2018,1,405.0,285.0,57.0,40.0,16,0,8,8,-32767,1,34828,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334376,2018-02-15,33.5451952023771,-117.804840460074,2018,1,2781.0,514.0,384.0,70.0,14,0,7,7,-32767,1,34829,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334377,2018-02-15,33.5454657631709,-117.804842968391,2018,1,2677.0,465.0,374.0,66.0,15,0,7,8,-32767,1,34830,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334380,2018-02-15,33.5449267414582,-117.804514838012,2018,1,383.0,273.0,53.0,38.0,16,0,8,8,-32767,1,34831,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334381,2018-02-15,33.5451973022855,-117.804517345288,2018,1,2246.0,328.0,305.0,49.0,15,0,7,8,-32767,1,34832,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334382,2018-02-15,33.5454678631007,-117.804519852598,2018,1,2845.0,390.0,397.0,58.0,14,0,6,8,-32767,1,34833,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334385,2018-02-15,33.5449288405022,-117.804191724199,2018,1,178.0,178.0,25.0,25.0,16,0,8,8,-32767,1,34834,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334386,2018-02-15,33.5451994013508,-117.804194230468,2018,1,2321.0,389.0,317.0,58.0,15,0,7,8,-32767,1,34835,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334387,2018-02-15,33.5454699621875,-117.804196736771,2018,1,2431.0,449.0,337.0,66.0,14,0,6,8,-32767,1,34836,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334389,2018-02-15,33.5452014995731,-117.803871115615,2018,1,1146.0,435.0,159.0,62.0,15,0,7,8,-32767,1,34837,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334398,2018-02-15,33.5436261576691,-117.796424572637,2018,1,149.0,149.0,20.0,20.0,16,0,8,8,-32767,1,34838,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334431,2018-02-15,33.542292019851,-117.79350422102,2018,1,141.0,141.0,19.0,19.0,14,0,6,8,-32767,1,34839,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334432,2018-02-15,33.539047348791,-117.793151458189,2018,1,144.0,144.0,17.0,17.0,8,0,4,4,-32767,1,34840,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334442,2018-02-15,33.5420235283176,-117.793178644466,2018,1,282.0,192.0,37.0,25.0,14,0,6,8,-32767,1,34841,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334444,2018-02-15,33.5387788559964,-117.792825895082,2018,1,136.0,136.0,18.0,18.0,15,0,7,8,-32767,1,34842,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334453,2018-02-15,33.5412139123786,-117.792848128747,2018,1,112.0,112.0,14.0,14.0,15,0,7,8,-32767,1,34843,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334454,2018-02-15,33.5414844741388,-117.792850599319,2018,1,120.0,120.0,16.0,16.0,16,0,7,9,-32767,1,34844,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334456,2018-02-15,33.5420255976233,-117.792855540562,2018,1,337.0,238.0,46.0,33.0,14,0,6,8,-32767,1,34845,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334459,2018-02-15,33.5387809242061,-117.792502803224,2018,1,768.0,310.0,104.0,43.0,15,0,7,8,-32767,1,34846,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334460,2018-02-15,33.5390514860954,-117.792505272493,2018,1,228.0,156.0,29.0,20.0,15,0,7,8,-32767,1,34847,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334468,2018-02-15,33.5412159807781,-117.792525027831,2018,1,145.0,145.0,20.0,20.0,16,0,7,9,-32767,1,34848,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334469,2018-02-15,33.5414865425594,-117.792527497396,2018,1,247.0,177.0,33.0,24.0,16,0,7,9,-32767,1,34849,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334471,2018-02-15,33.542027666086,-117.792532436626,2018,1,282.0,282.0,37.0,37.0,7,0,3,4,-32767,1,34850,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334473,2018-02-15,33.5387829915729,-117.792179711333,2018,1,122.0,122.0,14.0,14.0,8,0,4,4,-32767,1,34851,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334481,2018-02-15,33.5409474865202,-117.792199458355,2018,1,104.0,104.0,13.0,13.0,15,0,7,8,-32767,1,34852,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334482,2018-02-15,33.5412180483346,-117.792201926881,2018,1,131.0,131.0,17.0,17.0,16,0,7,9,-32767,1,34853,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334483,2018-02-15,33.541488610137,-117.79220439544,2018,1,527.0,267.0,70.0,37.0,16,0,7,9,-32767,1,34854,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334489,2018-02-15,33.5401378676343,-117.791868956019,2018,1,138.0,138.0,18.0,18.0,13,0,6,7,-32767,1,34855,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334491,2018-02-15,33.5406789913653,-117.791873890893,2018,1,542.0,275.0,72.0,38.0,15,0,7,8,-32767,1,34856,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334492,2018-02-15,33.5409495532127,-117.791876358379,2018,1,362.0,250.0,50.0,34.0,14,0,6,8,-32767,1,34857,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334493,2018-02-15,33.5412201150482,-117.791878825899,2018,1,127.0,127.0,17.0,17.0,16,0,7,9,-32767,1,34858,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334494,2018-02-15,33.5414906768717,-117.791881293451,2018,1,493.0,297.0,67.0,42.0,15,0,7,8,-32767,1,34859,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334499,2018-02-15,33.5401399334208,-117.791545859029,2018,1,188.0,188.0,26.0,26.0,13,0,6,7,-32767,1,34860,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334500,2018-02-15,33.5404104953133,-117.791548325444,2018,1,156.0,156.0,21.0,21.0,13,0,6,7,-32767,1,34861,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334501,2018-02-15,33.5406810571939,-117.791550791891,2018,1,520.0,322.0,71.0,45.0,15,0,7,8,-32767,1,34862,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334502,2018-02-15,33.5409516190624,-117.791553258371,2018,1,362.0,253.0,50.0,35.0,14,0,6,8,-32767,1,34863,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334504,2018-02-15,33.5414927427635,-117.79155819143,2018,1,477.0,270.0,65.0,37.0,15,0,7,8,-32767,1,34864,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334513,2018-02-15,33.5414948078123,-117.791235089375,2018,1,208.0,143.0,26.0,18.0,15,0,7,8,-32767,1,34865,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334521,2018-02-15,33.5401461257228,-117.790576567864,2018,1,156.0,156.0,21.0,21.0,13,0,6,7,-32767,1,34866,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334522,2018-02-15,33.5404166876785,-117.790579031259,2018,1,162.0,162.0,22.0,22.0,14,0,6,8,-32767,1,34867,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334523,2018-02-15,33.5406872496221,-117.790581494686,2018,1,120.0,120.0,16.0,16.0,15,0,7,8,-32767,1,34868,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334528,2018-02-15,33.5401481881377,-117.790253470743,2018,1,165.0,165.0,22.0,22.0,13,0,6,7,-32767,1,34869,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334529,2018-02-15,33.5404187501144,-117.790255933131,2018,1,244.0,169.0,32.0,22.0,14,0,6,8,-32767,1,34870,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334536,2018-02-15,33.5401502497097,-117.789930373589,2018,1,125.0,125.0,16.0,16.0,13,0,6,7,-32767,1,34871,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334537,2018-02-15,33.5404208117074,-117.789932834971,2018,1,137.0,137.0,18.0,18.0,14,0,6,8,-32767,1,34872,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334541,2018-02-15,33.5401523104388,-117.789607276403,2018,1,134.0,134.0,17.0,17.0,13,0,6,7,-32767,1,34873,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334542,2018-02-15,33.5404228724576,-117.789609736778,2018,1,65.0,65.0,7.0,7.0,14,0,6,8,-32767,1,34874,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334553,2018-02-15,33.5409681155146,-117.788968457116,2018,1,243.0,166.0,32.0,22.0,16,0,7,9,-32767,1,34875,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334559,2018-02-15,33.540970173778,-117.788645356811,2018,1,306.0,210.0,41.0,28.0,15,0,7,8,-32767,1,34876,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334560,2018-02-15,33.5412407358237,-117.788647814265,2018,1,377.0,257.0,52.0,36.0,15,0,7,8,-32767,1,34877,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334566,2018-02-15,33.5409722311985,-117.788322256474,2018,1,81.0,81.0,10.0,10.0,15,0,7,8,-32767,1,34878,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334675,2018-02-15,33.532890200143,-117.782756380783,2018,1,189.0,136.0,23.0,17.0,15,0,7,8,-32767,1,34879,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334676,2018-02-15,33.5331607629249,-117.782758819142,2018,1,317.0,178.0,40.0,23.0,15,0,7,8,-32767,1,34880,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334695,2018-02-15,33.5326216789517,-117.782430872727,2018,1,120.0,120.0,16.0,16.0,15,0,7,8,-32767,1,34881,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334696,2018-02-15,33.5328922417664,-117.782433310047,2018,1,224.0,153.0,29.0,20.0,15,0,7,8,-32767,1,34882,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334697,2018-02-15,33.5331628045691,-117.7824357474,2018,1,120.0,120.0,16.0,16.0,15,0,7,8,-32767,1,34883,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334711,2018-02-15,33.5301886536522,-117.782085877599,2018,1,183.0,183.0,25.0,25.0,14,0,6,8,-32767,1,34884,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334712,2018-02-15,33.5304592165957,-117.782088313621,2018,1,269.0,184.0,35.0,24.0,14,0,6,8,-32767,1,34885,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334714,2018-02-15,33.5310003424466,-117.782093185761,2018,1,65.0,65.0,7.0,7.0,15,0,6,9,-32767,1,34886,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334715,2018-02-15,33.5312709053541,-117.782095621881,2018,1,257.0,183.0,33.0,24.0,14,0,6,8,-32767,1,34887,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334720,2018-02-15,33.5326237197117,-117.782107802965,2018,1,92.0,92.0,11.0,11.0,15,0,7,8,-32767,1,34888,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334721,2018-02-15,33.5328942825472,-117.782110239279,2018,1,197.0,136.0,25.0,17.0,15,0,7,8,-32767,1,34889,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334722,2018-02-15,33.5331648453707,-117.782112675626,2018,1,61.0,61.0,7.0,7.0,15,0,7,8,-32767,1,34890,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334731,2018-02-15,33.529920130406,-117.781760381876,2018,1,116.0,116.0,15.0,15.0,13,0,6,7,-32767,1,34891,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334732,2018-02-15,33.5301906933823,-117.781762816859,2018,1,482.0,286.0,65.0,40.0,14,0,6,8,-32767,1,34892,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334733,2018-02-15,33.5304612563466,-117.781765251875,2018,1,1029.0,313.0,137.0,43.0,14,0,6,8,-32767,1,34893,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334734,2018-02-15,33.5307318192988,-117.781767686923,2018,1,185.0,132.0,23.0,17.0,15,0,6,9,-32767,1,34894,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334735,2018-02-15,33.5310023822391,-117.781770122003,2018,1,1631.0,280.0,217.0,39.0,14,0,6,8,-32767,1,34895,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334736,2018-02-15,33.5312729451674,-117.781772557116,2018,1,1921.0,213.0,256.0,31.0,14,0,6,8,-32767,1,34896,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334737,2018-02-15,33.5315435080837,-117.781774992262,2018,1,177.0,120.0,21.0,14.0,14,0,6,8,-32767,1,34897,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334752,2018-02-15,33.5296516062637,-117.781434888165,2018,1,161.0,161.0,21.0,21.0,13,0,6,7,-32767,1,34898,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334753,2018-02-15,33.5299221692728,-117.781437322109,2018,1,442.0,258.0,58.0,35.0,13,0,6,7,-32767,1,34899,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334754,2018-02-15,33.5301927322698,-117.781439756086,2018,1,1655.0,268.0,218.0,38.0,14,0,6,8,-32767,1,34900,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334755,2018-02-15,33.5304632952549,-117.781442190096,2018,1,975.0,284.0,129.0,38.0,14,0,6,8,-32767,1,34901,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334756,2018-02-15,33.5307338582279,-117.781444624138,2018,1,542.0,249.0,72.0,33.0,15,0,6,9,-32767,1,34902,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334757,2018-02-15,33.531004421189,-117.781447058212,2018,1,2642.0,214.0,363.0,33.0,14,0,6,8,-32767,1,34903,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
334758,2018-02-15,33.5312749841381,-117.78144949232,2018,1,2560.0,268.0,354.0,39.0,14,0,6,8,-32767,1,34904,S2B_MSIL2A_20180203T183549_R027_T11SMT_20201013T183916
