station,time,latitude,longitude,year,quarter,biomass,biomass_se,area,area_se,passes,passes5,passes7,passes8,passes6,proccessed_flag,ID,asset
162349,2018-02-15,34.0363641295269,-120.46291932924,2018,1,2036.0,394.0,276.0,57.0,8,0,3,5,-32767,1,7493,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162350,2018-02-15,34.0366341999296,-120.462930317034,2018,1,523.0,343.0,70.0,46.0,8,0,3,5,-32767,1,7494,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162440,2018-02-15,34.0355630649965,-120.462561967747,2018,1,307.0,307.0,41.0,41.0,7,0,2,5,-32767,1,7495,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162441,2018-02-15,34.0358331355367,-120.462572954077,2018,1,1388.0,553.0,189.0,77.0,7,0,2,5,-32767,1,7496,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162442,2018-02-15,34.0361032060619,-120.462583940554,2018,1,2095.0,387.0,285.0,54.0,7,0,2,5,-32767,1,7497,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162443,2018-02-15,34.0363732765721,-120.462594927177,2018,1,232.0,232.0,30.0,30.0,8,0,3,5,-32767,1,7498,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162529,2018-02-15,34.0355722109107,-120.46223756861,2018,1,307.0,307.0,41.0,41.0,7,0,2,5,-32767,1,7499,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162530,2018-02-15,34.0358422815434,-120.462248553916,2018,1,1204.0,452.0,161.0,61.0,7,0,2,5,-32767,1,7500,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162531,2018-02-15,34.036112352161,-120.462259539369,2018,1,505.0,328.0,66.0,43.0,7,0,2,5,-32767,1,7501,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162616,2018-02-15,34.0358514266963,-120.461924153609,2018,1,300.0,300.0,39.0,39.0,6,0,1,5,-32767,1,7502,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162995,2018-02-15,34.0358879987707,-120.460626550917,2018,1,388.0,388.0,53.0,53.0,6,0,1,5,-32767,1,7503,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
162996,2018-02-15,34.0361580698502,-120.460637531248,2018,1,358.0,358.0,49.0,49.0,7,0,2,5,-32767,1,7504,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
163084,2018-02-15,34.035897139655,-120.460302149878,2018,1,834.0,528.0,114.0,72.0,6,0,1,5,-32767,1,7505,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
163085,2018-02-15,34.0361672108269,-120.460313129185,2018,1,123.0,123.0,13.0,13.0,7,0,2,5,-32767,1,7506,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164478,2018-02-15,34.0328571435237,-120.453033820181,2018,1,341.0,341.0,46.0,46.0,7,0,2,5,-32767,1,7509,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164523,2018-02-15,34.0320560431551,-120.452676566959,2018,1,156.0,156.0,18.0,18.0,7,0,2,5,-32767,1,7510,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164524,2018-02-15,34.0323261166737,-120.452687520518,2018,1,531.0,357.0,69.0,47.0,7,0,2,5,-32767,1,7511,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164525,2018-02-15,34.0325961901773,-120.452698474223,2018,1,581.0,410.0,77.0,56.0,7,0,2,5,-32767,1,7512,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164526,2018-02-15,34.0328662636659,-120.452709428074,2018,1,640.0,424.0,86.0,58.0,7,0,2,5,-32767,1,7513,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164527,2018-02-15,34.0331363371395,-120.452720382071,2018,1,349.0,349.0,47.0,47.0,6,0,1,5,-32767,1,7514,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164576,2018-02-15,34.0320651621672,-120.452352177778,2018,1,547.0,376.0,72.0,50.0,7,0,2,5,-32767,1,7515,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164577,2018-02-15,34.0323352357779,-120.452363130313,2018,1,1296.0,490.0,175.0,67.0,7,0,2,5,-32767,1,7516,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164578,2018-02-15,34.0326053093736,-120.452374082994,2018,1,1304.0,505.0,176.0,70.0,7,0,2,5,-32767,1,7517,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164579,2018-02-15,34.0328753829544,-120.452385035821,2018,1,497.0,368.0,64.0,50.0,7,0,2,5,-32767,1,7518,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164580,2018-02-15,34.0331454565201,-120.452395988794,2018,1,339.0,339.0,45.0,45.0,6,0,1,5,-32767,1,7519,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164587,2018-02-15,34.0350359710607,-120.452472663686,2018,1,1006.0,500.0,136.0,69.0,7,0,2,5,-32767,1,7520,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164588,2018-02-15,34.0353060445066,-120.452483617826,2018,1,257.0,257.0,33.0,33.0,7,0,2,5,-32767,1,7521,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164631,2018-02-15,34.0318042066078,-120.452016837087,2018,1,539.0,358.0,71.0,47.0,7,0,2,5,-32767,1,7522,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164632,2018-02-15,34.0320742803256,-120.452027788452,2018,1,1237.0,446.0,166.0,60.0,7,0,2,5,-32767,1,7523,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164633,2018-02-15,34.0323443540285,-120.452038739963,2018,1,880.0,418.0,117.0,56.0,7,0,2,5,-32767,1,7524,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164634,2018-02-15,34.0326144277163,-120.45204969162,2018,1,614.0,410.0,82.0,55.0,7,0,2,5,-32767,1,7525,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164635,2018-02-15,34.0328845013893,-120.452060643422,2018,1,299.0,299.0,40.0,40.0,7,0,2,5,-32767,1,7526,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164637,2018-02-15,34.03342464869,-120.452082547465,2018,1,319.0,319.0,42.0,42.0,6,0,1,5,-32767,1,7527,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164638,2018-02-15,34.0336947223179,-120.452093499705,2018,1,456.0,456.0,63.0,63.0,6,0,1,5,-32767,1,7528,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164639,2018-02-15,34.0339647959308,-120.452104452091,2018,1,766.0,498.0,104.0,68.0,6,0,1,5,-32767,1,7529,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164642,2018-02-15,34.0347750166797,-120.452137310124,2018,1,339.0,339.0,45.0,45.0,6,0,1,5,-32767,1,7530,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164643,2018-02-15,34.0350450902327,-120.452148263094,2018,1,1481.0,567.0,203.0,79.0,7,0,2,5,-32767,1,7531,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164684,2018-02-15,34.0277622148728,-120.451528211023,2018,1,248.0,248.0,32.0,32.0,7,0,2,5,-32767,1,7532,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164688,2018-02-15,34.0315432499955,-120.451681498444,2018,1,564.0,418.0,75.0,57.0,7,0,2,5,-32767,1,7533,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164689,2018-02-15,34.0318133238205,-120.451692448639,2018,1,1472.0,551.0,202.0,77.0,7,0,2,5,-32767,1,7534,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164690,2018-02-15,34.0320833976304,-120.45170339898,2018,1,1405.0,523.0,192.0,72.0,7,0,2,5,-32767,1,7535,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164691,2018-02-15,34.0323534714254,-120.451714349467,2018,1,282.0,282.0,37.0,37.0,7,0,2,5,-32767,1,7536,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164692,2018-02-15,34.0326235452054,-120.451725300099,2018,1,324.0,324.0,44.0,44.0,7,0,2,5,-32767,1,7537,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164693,2018-02-15,34.0328936189704,-120.451736250878,2018,1,248.0,248.0,32.0,32.0,7,0,2,5,-32767,1,7538,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164695,2018-02-15,34.0334337664554,-120.451758152872,2018,1,329.0,329.0,44.0,44.0,6,0,1,5,-32767,1,7539,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164696,2018-02-15,34.0337038401755,-120.451769104088,2018,1,417.0,417.0,57.0,57.0,6,0,1,5,-32767,1,7540,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164697,2018-02-15,34.0339739138805,-120.45178005545,2018,1,427.0,427.0,59.0,59.0,6,0,1,5,-32767,1,7541,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164698,2018-02-15,34.0342439875706,-120.451791006957,2018,1,629.0,398.0,83.0,52.0,6,0,1,5,-32767,1,7542,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164745,2018-02-15,34.0315523662625,-120.451357110874,2018,1,1090.0,521.0,149.0,72.0,7,0,2,5,-32767,1,7543,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164746,2018-02-15,34.0318224401796,-120.451368060045,2018,1,1039.0,491.0,141.0,67.0,7,0,2,5,-32767,1,7544,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164747,2018-02-15,34.0320925140816,-120.451379009362,2018,1,282.0,282.0,37.0,37.0,7,0,2,5,-32767,1,7545,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164748,2018-02-15,34.0323625879687,-120.451389958825,2018,1,240.0,240.0,31.0,31.0,7,0,2,5,-32767,1,7546,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164749,2018-02-15,34.0326326618408,-120.451400908433,2018,1,274.0,274.0,36.0,36.0,7,0,2,5,-32767,1,7547,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164750,2018-02-15,34.0329027356979,-120.451411858187,2018,1,282.0,282.0,37.0,37.0,7,0,2,5,-32767,1,7548,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164753,2018-02-15,34.0337129571794,-120.451444708325,2018,1,280.0,280.0,36.0,36.0,6,0,1,5,-32767,1,7549,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164798,2018-02-15,34.0277804439741,-120.45087946441,2018,1,165.0,165.0,19.0,19.0,7,0,2,5,-32767,1,7550,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164799,2018-02-15,34.028050518193,-120.450890410516,2018,1,165.0,165.0,19.0,19.0,7,0,2,5,-32767,1,7551,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164801,2018-02-15,34.0315614816758,-120.451032723159,2018,1,274.0,274.0,36.0,36.0,7,0,2,5,-32767,1,7552,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164803,2018-02-15,34.0321016296791,-120.451054619598,2018,1,290.0,290.0,39.0,39.0,7,0,2,5,-32767,1,7553,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164804,2018-02-15,34.0323717036584,-120.451065568037,2018,1,374.0,374.0,51.0,51.0,7,0,2,5,-32767,1,7554,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164805,2018-02-15,34.0326417776226,-120.451076516621,2018,1,514.0,351.0,67.0,47.0,7,0,2,5,-32767,1,7555,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164811,2018-02-15,34.0364228115481,-120.451229812111,2018,1,139.0,139.0,15.0,15.0,7,0,2,5,-32767,1,7556,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164867,2018-02-15,34.032110744423,-120.450730229689,2018,1,324.0,324.0,44.0,44.0,7,0,2,5,-32767,1,7557,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164868,2018-02-15,34.0323808184943,-120.450741177103,2018,1,523.0,364.0,70.0,49.0,8,0,3,5,-32767,1,7558,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164869,2018-02-15,34.0326508925506,-120.450752124663,2018,1,276.0,276.0,37.0,37.0,8,0,3,5,-32767,1,7559,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164874,2018-02-15,34.0361618539191,-120.450894456212,2018,1,240.0,240.0,31.0,31.0,7,0,2,5,-32767,1,7560,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164875,2018-02-15,34.0364319277656,-120.450905405813,2018,1,964.0,479.0,130.0,66.0,7,0,2,5,-32767,1,7561,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164932,2018-02-15,34.0318497841349,-120.450394893389,2018,1,232.0,232.0,30.0,30.0,8,0,3,5,-32767,1,7562,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164933,2018-02-15,34.0321198583133,-120.450405839633,2018,1,523.0,376.0,70.0,51.0,8,0,3,5,-32767,1,7563,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164934,2018-02-15,34.0323899324767,-120.450416786023,2018,1,770.0,427.0,102.0,59.0,8,0,3,5,-32767,1,7564,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164935,2018-02-15,34.0326600066251,-120.450427732559,2018,1,203.0,203.0,26.0,26.0,8,0,3,5,-32767,1,7565,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164940,2018-02-15,34.0364410431294,-120.45058099937,2018,1,572.0,370.0,76.0,49.0,7,0,2,5,-32767,1,7566,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164994,2018-02-15,34.0318588970795,-120.450070504212,2018,1,254.0,254.0,34.0,34.0,8,0,3,5,-32767,1,7567,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164995,2018-02-15,34.0321289713499,-120.450081449432,2018,1,755.0,398.0,100.0,54.0,8,0,3,5,-32767,1,7568,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164996,2018-02-15,34.0323990456054,-120.450092394798,2018,1,804.0,414.0,105.0,56.0,7,0,3,4,-32767,1,7569,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
164997,2018-02-15,34.0326691198459,-120.45010334031,2018,1,232.0,232.0,30.0,30.0,7,0,3,4,-32767,1,7570,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165051,2018-02-15,34.0318680091703,-120.449746114889,2018,1,247.0,247.0,33.0,33.0,8,0,3,5,-32767,1,7571,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165052,2018-02-15,34.0321380835328,-120.449757059085,2018,1,328.0,328.0,45.0,45.0,8,0,3,5,-32767,1,7572,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165053,2018-02-15,34.0324081578804,-120.449768003427,2018,1,598.0,431.0,80.0,59.0,7,0,3,4,-32767,1,7573,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165054,2018-02-15,34.0326782322129,-120.449778947915,2018,1,316.0,316.0,42.0,42.0,7,0,3,4,-32767,1,7574,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165103,2018-02-15,34.031607045938,-120.449410782394,2018,1,282.0,282.0,37.0,37.0,7,0,2,5,-32767,1,7575,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165104,2018-02-15,34.0318771204075,-120.44942172542,2018,1,313.0,313.0,43.0,43.0,8,0,3,5,-32767,1,7576,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165105,2018-02-15,34.0321471948621,-120.449432668592,2018,1,298.0,298.0,41.0,41.0,8,0,3,5,-32767,1,7577,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165106,2018-02-15,34.0324172693018,-120.44944361191,2018,1,400.0,400.0,55.0,55.0,7,0,3,4,-32767,1,7578,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165107,2018-02-15,34.0326873437264,-120.449454555374,2018,1,358.0,358.0,48.0,48.0,6,0,2,4,-32767,1,7579,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165155,2018-02-15,34.0318862307912,-120.449097335806,2018,1,291.0,291.0,39.0,39.0,8,0,3,5,-32767,1,7580,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165157,2018-02-15,34.0324263798695,-120.449119220247,2018,1,307.0,307.0,41.0,41.0,7,0,3,4,-32767,1,7581,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165257,2018-02-15,34.0283934761347,-120.448306348103,2018,1,231.0,231.0,29.0,29.0,6,0,1,5,-32767,1,7582,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165788,2018-02-15,34.0295557079681,-120.445430669045,2018,1,388.0,388.0,53.0,53.0,6,0,1,5,-32767,1,7583,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165867,2018-02-15,34.0287545798342,-120.445073502128,2018,1,442.0,442.0,59.0,59.0,5,0,0,5,-32767,1,7584,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165868,2018-02-15,34.0290246556646,-120.44508443024,2018,1,1408.0,621.0,191.0,86.0,5,0,0,5,-32767,1,7585,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165950,2018-02-15,34.0290337539394,-120.444760049997,2018,1,407.0,407.0,54.0,54.0,5,0,0,5,-32767,1,7586,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165951,2018-02-15,34.0293038298468,-120.44477097723,2018,1,349.0,349.0,47.0,47.0,6,0,1,5,-32767,1,7587,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
165957,2018-02-15,34.0409170796953,-120.445240985941,2018,1,290.0,290.0,39.0,39.0,7,0,2,5,-32767,1,7588,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166012,2018-02-15,34.0247216333366,-120.444260870052,2018,1,260.0,260.0,33.0,33.0,6,0,1,5,-32767,1,7589,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166013,2018-02-15,34.0249917095754,-120.444271793933,2018,1,190.0,190.0,23.0,23.0,7,0,2,5,-32767,1,7590,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166036,2018-02-15,34.0406561058067,-120.444905628016,2018,1,223.0,223.0,28.0,28.0,7,0,2,5,-32767,1,7591,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166037,2018-02-15,34.0409261811621,-120.444916560483,2018,1,349.0,349.0,47.0,47.0,6,0,1,5,-32767,1,7592,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166038,2018-02-15,34.0411962565024,-120.444927493096,2018,1,300.0,300.0,39.0,39.0,6,0,1,5,-32767,1,7593,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166091,2018-02-15,34.0247307284337,-120.4439365059,2018,1,319.0,319.0,42.0,42.0,6,0,1,5,-32767,1,7594,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166092,2018-02-15,34.0250008047644,-120.443947428758,2018,1,715.0,462.0,98.0,63.0,7,0,2,5,-32767,1,7595,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166103,2018-02-15,34.0287818718223,-120.444100364036,2018,1,360.0,360.0,47.0,47.0,5,0,0,5,-32767,1,7596,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166112,2018-02-15,34.0406652063275,-120.444581203437,2018,1,265.0,265.0,35.0,35.0,7,0,2,5,-32767,1,7597,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166113,2018-02-15,34.0409352817748,-120.44459213488,2018,1,260.0,260.0,33.0,33.0,6,0,1,5,-32767,1,7598,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166167,2018-02-15,34.0247398226773,-120.443612141604,2018,1,366.0,366.0,50.0,50.0,7,0,2,5,-32767,1,7599,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166168,2018-02-15,34.0250098990999,-120.443623063437,2018,1,648.0,421.0,87.0,57.0,7,0,2,5,-32767,1,7600,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166178,2018-02-15,34.0277106625026,-120.443732289773,2018,1,559.0,559.0,77.0,77.0,5,0,0,5,-32767,1,7601,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166189,2018-02-15,34.0404042304403,-120.44424584844,2018,1,223.0,223.0,28.0,28.0,7,0,2,5,-32767,1,7602,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166190,2018-02-15,34.0406743059944,-120.444256778713,2018,1,265.0,265.0,35.0,35.0,7,0,2,5,-32767,1,7603,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166269,2018-02-15,34.0288000622132,-120.44345160458,2018,1,395.0,395.0,52.0,52.0,5,0,0,5,-32767,1,7604,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166270,2018-02-15,34.0290701385031,-120.443462527572,2018,1,301.0,301.0,38.0,38.0,5,0,0,5,-32767,1,7605,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166271,2018-02-15,34.0293402147781,-120.443473450709,2018,1,274.0,274.0,36.0,36.0,7,0,2,5,-32767,1,7606,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166272,2018-02-15,34.0379826476723,-120.44382306791,2018,1,417.0,417.0,57.0,57.0,6,0,1,5,-32767,1,7607,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166273,2018-02-15,34.0382527234532,-120.443833995848,2018,1,280.0,280.0,36.0,36.0,6,0,1,5,-32767,1,7608,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166281,2018-02-15,34.0404133291613,-120.443921424595,2018,1,223.0,223.0,28.0,28.0,7,0,2,5,-32767,1,7609,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166363,2018-02-15,34.0285390797314,-120.443116302812,2018,1,1897.0,552.0,257.0,78.0,5,0,0,5,-32767,1,7610,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166364,2018-02-15,34.0288091561283,-120.443127224634,2018,1,1779.0,460.0,239.0,63.0,5,0,0,5,-32767,1,7611,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166365,2018-02-15,34.0290792325101,-120.443138146601,2018,1,1991.0,524.0,272.0,72.0,5,0,0,5,-32767,1,7612,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
166368,2018-02-15,34.038261820585,-120.443509580054,2018,1,408.0,408.0,57.0,57.0,7,0,2,5,-32767,1,7613,S2B_MSIL2A_20180216T184429_R070_T10SGC_20201013T220815
